route_code,route_name,route_type,start_hour,trips_total,trips_completed,trips_canceled,avg_trip_duration_sec,avg_distance_m,avg_fare_amount
B030,Bus Line 30,bus,2025-12-03 19:00:00,7,4,0,1251.43,8303.86,6.46
B031,Bus Line 31,bus,2025-12-03 19:00:00,8,7,0,1462.5,7474.62,2.78
B037,Bus Line 37,bus,2025-12-03 19:00:00,1,1,0,2040.0,9020.0,6.01
M001,Metro Line 1,metro,2025-12-03 19:00:00,3,3,0,1320.0,8075.0,2.6
M003,Metro Line 3,metro,2025-12-03 19:00:00,6,6,0,1610.0,8862.5,2.66
M004,Metro Line 4,metro,2025-12-03 19:00:00,3,2,0,1240.0,5973.0,2.67
M005,Metro Line 5,metro,2025-12-03 19:00:00,3,3,0,1640.0,8321.67,2.53
M008,Metro Line 8,metro,2025-12-03 19:00:00,7,6,0,1620.0,7177.57,2.53
M009,Metro Line 9,metro,2025-12-03 19:00:00,3,2,0,1660.0,10372.33,2.34
M010,Metro Line 10,metro,2025-12-03 19:00:00,9,9,0,1193.33,6085.89,21.65
M011,Metro Line 11,metro,2025-12-03 19:00:00,3,3,0,980.0,6794.67,20.83
M013,Metro Line 13,metro,2025-12-03 19:00:00,4,4,0,1560.0,5418.75,6.96
M015,Metro Line 15,metro,2025-12-03 19:00:00,8,6,0,1282.5,5295.88,6.26
M021,Metro Line 21,metro,2025-12-03 19:00:00,3,3,0,1720.0,6577.33,6.58
M022,Metro Line 22,metro,2025-12-03 19:00:00,1,1,0,2700.0,5929.0,8.34
M023,Metro Line 23,metro,2025-12-03 19:00:00,7,7,0,1954.29,7448.0,2.73
M025,Metro Line 25,metro,2025-12-03 19:00:00,4,4,0,1710.0,7719.75,2.61
M026,Metro Line 26,metro,2025-12-03 19:00:00,3,2,0,1160.0,6309.0,2.77
M027,Metro Line 27,metro,2025-12-03 19:00:00,4,3,0,1740.0,5055.75,20.42
M028,Metro Line 28,metro,2025-12-03 19:00:00,2,1,0,1560.0,6421.5,18.26
M033,Metro Line 33,metro,2025-12-03 19:00:00,4,4,0,1950.0,6691.5,2.63
M034,Metro Line 34,metro,2025-12-03 19:00:00,3,3,0,1240.0,6274.67,21.26
M036,Metro Line 36,metro,2025-12-03 19:00:00,7,7,0,1885.71,10342.29,2.66
M040,Metro Line 40,metro,2025-12-03 19:00:00,5,5,0,2280.0,7117.6,6.05
T002,Tram Line 2,tram,2025-12-03 19:00:00,5,5,0,1116.0,6188.8,2.37
T007,Tram Line 7,tram,2025-12-03 19:00:00,4,4,0,1410.0,9008.5,3.05
T012,Tram Line 12,tram,2025-12-03 19:00:00,1,1,0,780.0,5946.0,22.62
T019,Tram Line 19,tram,2025-12-03 19:00:00,3,3,0,1020.0,7038.67,2.81
T020,Tram Line 20,tram,2025-12-03 19:00:00,4,4,0,1425.0,6466.0,21.18
T032,Tram Line 32,tram,2025-12-03 19:00:00,7,6,0,1500.0,5146.57,5.99
T035,Tram Line 35,tram,2025-12-03 19:00:00,3,2,0,2100.0,8238.0,21.47
T038,Tram Line 38,tram,2025-12-03 19:00:00,3,3,0,1960.0,12978.33,2.94
T039,Tram Line 39,tram,2025-12-03 19:00:00,4,4,0,1440.0,6519.0,21.45
B006,Bus Line 6,bus,2025-12-03 18:00:00,7,7,0,1602.86,9302.0,6.73
B014,Bus Line 14,bus,2025-12-03 18:00:00,9,8,0,1006.67,8414.56,2.82
B016,Bus Line 16,bus,2025-12-03 18:00:00,6,5,0,1710.0,8470.67,2.6
B017,Bus Line 17,bus,2025-12-03 18:00:00,4,3,0,2205.0,5287.0,23.17
B018,Bus Line 18,bus,2025-12-03 18:00:00,6,4,0,1190.0,8188.0,2.76
B024,Bus Line 24,bus,2025-12-03 18:00:00,2,1,0,1590.0,3802.0,7.26
B029,Bus Line 29,bus,2025-12-03 18:00:00,11,9,0,2012.73,6225.91,20.49
B030,Bus Line 30,bus,2025-12-03 18:00:00,4,3,0,1485.0,7332.25,5.75
B031,Bus Line 31,bus,2025-12-03 18:00:00,3,2,0,1000.0,5799.33,3.04
B037,Bus Line 37,bus,2025-12-03 18:00:00,3,3,0,1720.0,9129.33,6.04
M001,Metro Line 1,metro,2025-12-03 18:00:00,3,3,0,2240.0,7810.33,3.24
M003,Metro Line 3,metro,2025-12-03 18:00:00,5,5,0,1404.0,8768.2,2.5
M004,Metro Line 4,metro,2025-12-03 18:00:00,5,4,0,1872.0,7376.0,2.62
M005,Metro Line 5,metro,2025-12-03 18:00:00,4,3,0,1125.0,7926.75,2.88
M008,Metro Line 8,metro,2025-12-03 18:00:00,4,4,0,2310.0,6194.75,2.77
M009,Metro Line 9,metro,2025-12-03 18:00:00,7,7,0,1114.29,5973.14,2.63
M010,Metro Line 10,metro,2025-12-03 18:00:00,6,6,0,1480.0,4238.0,24.11
M011,Metro Line 11,metro,2025-12-03 18:00:00,7,4,0,2168.57,8658.71,23.39
M013,Metro Line 13,metro,2025-12-03 18:00:00,7,7,0,917.14,7682.14,6.23
M015,Metro Line 15,metro,2025-12-03 18:00:00,2,2,0,1980.0,8673.5,6.59
M021,Metro Line 21,metro,2025-12-03 18:00:00,8,8,0,922.5,7841.75,6.48
M022,Metro Line 22,metro,2025-12-03 18:00:00,6,6,0,2070.0,6760.67,6.77
M023,Metro Line 23,metro,2025-12-03 18:00:00,5,5,0,1428.0,8329.0,3.06
M025,Metro Line 25,metro,2025-12-03 18:00:00,6,4,0,1480.0,8511.83,2.55
M026,Metro Line 26,metro,2025-12-03 18:00:00,4,3,0,1485.0,6378.0,2.85
M027,Metro Line 27,metro,2025-12-03 18:00:00,4,2,0,1290.0,6285.0,22.72
M028,Metro Line 28,metro,2025-12-03 18:00:00,2,2,0,1590.0,11011.0,24.06
M033,Metro Line 33,metro,2025-12-03 18:00:00,7,6,0,1637.14,6432.0,2.98
M034,Metro Line 34,metro,2025-12-03 18:00:00,3,3,0,1320.0,7018.33,20.54
M036,Metro Line 36,metro,2025-12-03 18:00:00,7,7,0,1628.57,9210.43,2.58
M040,Metro Line 40,metro,2025-12-03 18:00:00,2,2,0,2310.0,6703.5,6.35
T002,Tram Line 2,tram,2025-12-03 18:00:00,3,3,0,1240.0,7448.33,2.84
T007,Tram Line 7,tram,2025-12-03 18:00:00,9,9,0,1206.67,8314.44,2.61
T012,Tram Line 12,tram,2025-12-03 18:00:00,5,5,0,1524.0,5793.6,23.6
T019,Tram Line 19,tram,2025-12-03 18:00:00,7,7,0,1388.57,7690.86,2.9
T020,Tram Line 20,tram,2025-12-03 18:00:00,4,4,0,1980.0,7692.5,25.08
T032,Tram Line 32,tram,2025-12-03 18:00:00,5,4,0,1212.0,5870.2,6.36
T035,Tram Line 35,tram,2025-12-03 18:00:00,5,5,0,1512.0,6033.4,22.03
T038,Tram Line 38,tram,2025-12-03 18:00:00,3,3,0,1220.0,2873.67,2.36
T039,Tram Line 39,tram,2025-12-03 18:00:00,1,1,0,2280.0,4836.0,18.5
B006,Bus Line 6,bus,2025-12-03 17:00:00,6,6,0,1790.0,4085.0,6.91
B014,Bus Line 14,bus,2025-12-03 17:00:00,4,3,0,1575.0,4572.5,2.73
B016,Bus Line 16,bus,2025-12-03 17:00:00,3,2,0,1220.0,4837.33,2.75
B017,Bus Line 17,bus,2025-12-03 17:00:00,3,2,0,1700.0,6213.0,19.58
B018,Bus Line 18,bus,2025-12-03 17:00:00,5,4,0,1464.0,7173.2,3.08
B024,Bus Line 24,bus,2025-12-03 17:00:00,7,7,0,1414.29,7957.57,6.85
B029,Bus Line 29,bus,2025-12-03 17:00:00,5,4,0,1116.0,5637.0,21.43
B030,Bus Line 30,bus,2025-12-03 17:00:00,6,6,0,1060.0,8205.0,6.61
B031,Bus Line 31,bus,2025-12-03 17:00:00,10,7,0,1548.0,5155.0,2.97
M001,Metro Line 1,metro,2025-12-03 17:00:00,2,2,0,1890.0,8794.0,2.2
M003,Metro Line 3,metro,2025-12-03 17:00:00,5,5,0,1116.0,8003.4,3.07
M004,Metro Line 4,metro,2025-12-03 17:00:00,4,4,0,1770.0,7336.25,2.73
M005,Metro Line 5,metro,2025-12-03 17:00:00,3,3,0,1420.0,8258.67,2.62
M008,Metro Line 8,metro,2025-12-03 17:00:00,6,6,0,1220.0,5313.83,2.85
M009,Metro Line 9,metro,2025-12-03 17:00:00,2,2,0,780.0,5635.0,2.45
M010,Metro Line 10,metro,2025-12-03 17:00:00,5,5,0,1176.0,6764.4,22.58
M011,Metro Line 11,metro,2025-12-03 17:00:00,8,7,0,1650.0,9234.5,22.57
M013,Metro Line 13,metro,2025-12-03 17:00:00,5,5,0,1524.0,8583.8,6.44
M015,Metro Line 15,metro,2025-12-03 17:00:00,5,5,0,1560.0,10342.6,6.74
M021,Metro Line 21,metro,2025-12-03 17:00:00,3,2,0,1500.0,4938.0,5.99
M022,Metro Line 22,metro,2025-12-03 17:00:00,3,3,0,1160.0,4119.33,6.3
M023,Metro Line 23,metro,2025-12-03 17:00:00,3,2,0,1500.0,7496.67,2.92
M025,Metro Line 25,metro,2025-12-03 17:00:00,9,9,0,1780.0,7867.56,2.84
M026,Metro Line 26,metro,2025-12-03 17:00:00,4,4,0,1200.0,4736.25,2.49
M027,Metro Line 27,metro,2025-12-03 17:00:00,8,8,0,1170.0,7078.38,20.91
M028,Metro Line 28,metro,2025-12-03 17:00:00,3,3,0,980.0,7514.33,23.16
M033,Metro Line 33,metro,2025-12-03 17:00:00,3,2,0,1700.0,9760.0,3.06
M034,Metro Line 34,metro,2025-12-03 17:00:00,3,3,0,2040.0,6425.33,22.26
M036,Metro Line 36,metro,2025-12-03 17:00:00,1,1,0,360.0,3560.0,3.44
M040,Metro Line 40,metro,2025-12-03 17:00:00,4,4,0,1665.0,8233.0,6.27
T002,Tram Line 2,tram,2025-12-03 17:00:00,2,2,0,1740.0,11225.0,2.36
T007,Tram Line 7,tram,2025-12-03 17:00:00,9,9,0,1840.0,7496.56,2.74
T012,Tram Line 12,tram,2025-12-03 17:00:00,5,4,0,1476.0,7505.0,22.63
T019,Tram Line 19,tram,2025-12-03 17:00:00,3,3,0,1760.0,11251.67,2.3
T020,Tram Line 20,tram,2025-12-03 17:00:00,6,6,0,780.0,6049.5,19.35
T032,Tram Line 32,tram,2025-12-03 17:00:00,3,3,0,1360.0,7699.0,7.68
T035,Tram Line 35,tram,2025-12-03 17:00:00,4,3,0,1515.0,7417.25,24.03
T038,Tram Line 38,tram,2025-12-03 17:00:00,6,6,0,1630.0,8433.67,2.83
T039,Tram Line 39,tram,2025-12-03 17:00:00,4,4,0,1635.0,7749.75,22.59
B006,Bus Line 6,bus,2025-12-03 16:00:00,3,3,0,1260.0,6428.0,5.82
B014,Bus Line 14,bus,2025-12-03 16:00:00,3,3,0,2100.0,6018.0,2.77
B016,Bus Line 16,bus,2025-12-03 16:00:00,3,2,0,1940.0,6520.0,2.67
B017,Bus Line 17,bus,2025-12-03 16:00:00,9,9,0,1286.67,6693.11,22.26
B018,Bus Line 18,bus,2025-12-03 16:00:00,4,4,0,960.0,6107.5,2.9
B024,Bus Line 24,bus,2025-12-03 16:00:00,2,2,0,2130.0,6351.0,7.65
B029,Bus Line 29,bus,2025-12-03 16:00:00,4,4,0,1725.0,10887.5,23.93
B030,Bus Line 30,bus,2025-12-03 16:00:00,5,4,0,1416.0,6493.6,6.14
B031,Bus Line 31,bus,2025-12-03 16:00:00,4,4,0,1530.0,10448.5,2.72
B037,Bus Line 37,bus,2025-12-03 16:00:00,5,5,0,1488.0,8282.4,6.22
M001,Metro Line 1,metro,2025-12-03 16:00:00,4,4,0,1845.0,5575.25,2.72
M003,Metro Line 3,metro,2025-12-03 16:00:00,5,5,0,1764.0,5903.6,2.76
M004,Metro Line 4,metro,2025-12-03 16:00:00,1,1,0,480.0,3068.0,2.64
M005,Metro Line 5,metro,2025-12-03 16:00:00,7,6,0,1277.14,6974.86,2.82
M008,Metro Line 8,metro,2025-12-03 16:00:00,1,1,0,2100.0,6202.0,3.01
M009,Metro Line 9,metro,2025-12-03 16:00:00,4,4,0,1665.0,6849.75,2.73
M010,Metro Line 10,metro,2025-12-03 16:00:00,5,5,0,1128.0,5892.4,22.03
M011,Metro Line 11,metro,2025-12-03 16:00:00,9,7,0,1400.0,9013.44,22.08
M013,Metro Line 13,metro,2025-12-03 16:00:00,4,4,0,1095.0,7541.25,6.24
M015,Metro Line 15,metro,2025-12-03 16:00:00,4,3,0,2025.0,5498.75,6.22
M021,Metro Line 21,metro,2025-12-03 16:00:00,4,4,0,1740.0,7671.75,7.53
M022,Metro Line 22,metro,2025-12-03 16:00:00,4,4,0,1260.0,7846.25,6.49
M023,Metro Line 23,metro,2025-12-03 16:00:00,4,3,0,1635.0,6358.25,2.74
M025,Metro Line 25,metro,2025-12-03 16:00:00,5,5,0,1284.0,7146.0,2.9
M026,Metro Line 26,metro,2025-12-03 16:00:00,5,4,0,1392.0,6936.8,2.91
M027,Metro Line 27,metro,2025-12-03 16:00:00,4,4,0,1080.0,7701.75,21.63
M028,Metro Line 28,metro,2025-12-03 16:00:00,2,2,0,960.0,4629.0,21.41
M034,Metro Line 34,metro,2025-12-03 16:00:00,4,3,0,1335.0,6313.75,23.1
M036,Metro Line 36,metro,2025-12-03 16:00:00,4,4,0,1335.0,4700.25,3.01
M040,Metro Line 40,metro,2025-12-03 16:00:00,5,5,0,1608.0,6668.0,6.78
T002,Tram Line 2,tram,2025-12-03 16:00:00,3,3,0,1160.0,7725.33,2.71
T007,Tram Line 7,tram,2025-12-03 16:00:00,3,3,0,2060.0,2905.33,2.61
T012,Tram Line 12,tram,2025-12-03 16:00:00,6,6,0,1160.0,6024.83,21.39
T019,Tram Line 19,tram,2025-12-03 16:00:00,3,3,0,1400.0,7241.67,2.26
T020,Tram Line 20,tram,2025-12-03 16:00:00,4,4,0,1050.0,4327.25,20.36
T032,Tram Line 32,tram,2025-12-03 16:00:00,3,3,0,700.0,6399.0,7.14
T035,Tram Line 35,tram,2025-12-03 16:00:00,4,4,0,1215.0,8713.25,20.07
T038,Tram Line 38,tram,2025-12-03 16:00:00,5,3,0,1836.0,7300.0,2.41
T039,Tram Line 39,tram,2025-12-03 16:00:00,7,7,0,1328.57,7658.86,21.52
B006,Bus Line 6,bus,2025-12-03 15:00:00,3,2,0,920.0,6335.67,6.09
B014,Bus Line 14,bus,2025-12-03 15:00:00,4,4,0,1770.0,8901.5,2.9
B016,Bus Line 16,bus,2025-12-03 15:00:00,6,5,0,1540.0,4757.0,2.64
B017,Bus Line 17,bus,2025-12-03 15:00:00,7,7,0,1525.71,7749.14,23.46
B018,Bus Line 18,bus,2025-12-03 15:00:00,5,5,0,1860.0,6921.4,2.9
B024,Bus Line 24,bus,2025-12-03 15:00:00,2,2,0,1620.0,6993.0,5.68
B029,Bus Line 29,bus,2025-12-03 15:00:00,5,5,0,1272.0,7263.4,22.39
B030,Bus Line 30,bus,2025-12-03 15:00:00,4,1,0,1335.0,9709.5,6.34
B031,Bus Line 31,bus,2025-12-03 15:00:00,3,2,0,1420.0,6028.33,2.67
B037,Bus Line 37,bus,2025-12-03 15:00:00,4,3,0,1515.0,7747.25,6.49
M001,Metro Line 1,metro,2025-12-03 15:00:00,1,1,0,2340.0,3404.0,2.16
M003,Metro Line 3,metro,2025-12-03 15:00:00,2,2,0,2580.0,4045.5,2.9
M004,Metro Line 4,metro,2025-12-03 15:00:00,1,0,0,1080.0,8515.0,2.03
M008,Metro Line 8,metro,2025-12-03 15:00:00,3,2,0,1720.0,8853.67,2.95
M009,Metro Line 9,metro,2025-12-03 15:00:00,2,2,0,1140.0,5190.5,2.35
M010,Metro Line 10,metro,2025-12-03 15:00:00,4,4,0,2325.0,6776.5,25.56
M011,Metro Line 11,metro,2025-12-03 15:00:00,3,3,0,1720.0,7106.33,21.31
M013,Metro Line 13,metro,2025-12-03 15:00:00,3,2,0,1920.0,5199.67,6.93
M015,Metro Line 15,metro,2025-12-03 15:00:00,5,5,0,1980.0,7502.2,7.52
M021,Metro Line 21,metro,2025-12-03 15:00:00,4,3,0,1755.0,9412.0,6.34
M022,Metro Line 22,metro,2025-12-03 15:00:00,4,3,0,1320.0,5784.25,6.42
M023,Metro Line 23,metro,2025-12-03 15:00:00,3,3,0,1800.0,8603.33,2.52
M025,Metro Line 25,metro,2025-12-03 15:00:00,7,6,0,1722.86,7140.14,2.69
M026,Metro Line 26,metro,2025-12-03 15:00:00,7,7,0,2040.0,5630.71,2.61
M027,Metro Line 27,metro,2025-12-03 15:00:00,4,3,0,1125.0,7341.25,20.5
M028,Metro Line 28,metro,2025-12-03 15:00:00,9,8,0,1933.33,5805.44,22.24
M033,Metro Line 33,metro,2025-12-03 15:00:00,5,5,0,1608.0,7849.6,2.66
M034,Metro Line 34,metro,2025-12-03 15:00:00,4,4,0,1755.0,6105.0,19.7
M036,Metro Line 36,metro,2025-12-03 15:00:00,2,2,0,840.0,7495.0,3.24
M040,Metro Line 40,metro,2025-12-03 15:00:00,6,6,0,1430.0,8624.33,6.27
T002,Tram Line 2,tram,2025-12-03 15:00:00,6,5,0,1340.0,6328.0,2.85
T007,Tram Line 7,tram,2025-12-03 15:00:00,3,3,0,1760.0,10884.0,3.33
T012,Tram Line 12,tram,2025-12-03 15:00:00,3,3,0,1960.0,6216.67,22.37
T019,Tram Line 19,tram,2025-12-03 15:00:00,7,6,0,1080.0,9711.0,2.96
T020,Tram Line 20,tram,2025-12-03 15:00:00,7,5,0,1225.71,8729.57,20.78
T032,Tram Line 32,tram,2025-12-03 15:00:00,8,8,0,1912.5,7787.5,6.01
T035,Tram Line 35,tram,2025-12-03 15:00:00,3,3,0,2140.0,7710.33,22.13
T038,Tram Line 38,tram,2025-12-03 15:00:00,4,3,0,1320.0,8471.5,2.73
T039,Tram Line 39,tram,2025-12-03 15:00:00,5,5,0,1584.0,7505.6,23.47
B014,Bus Line 14,bus,2025-12-03 14:00:00,3,2,0,1200.0,9017.67,2.63
B016,Bus Line 16,bus,2025-12-03 14:00:00,3,3,0,1280.0,9035.33,2.65
B017,Bus Line 17,bus,2025-12-03 14:00:00,3,3,0,1540.0,5954.0,25.44
B018,Bus Line 18,bus,2025-12-03 14:00:00,9,8,0,1460.0,4593.0,2.92
B024,Bus Line 24,bus,2025-12-03 14:00:00,3,2,0,1680.0,7263.33,7.07
B029,Bus Line 29,bus,2025-12-03 14:00:00,5,5,0,1884.0,8877.4,23.71
B030,Bus Line 30,bus,2025-12-03 14:00:00,3,3,0,1680.0,8856.67,6.37
B031,Bus Line 31,bus,2025-12-03 14:00:00,6,6,0,1500.0,6314.0,2.84
B037,Bus Line 37,bus,2025-12-03 14:00:00,4,3,0,1260.0,5139.5,7.12
M001,Metro Line 1,metro,2025-12-03 14:00:00,3,3,0,2160.0,5976.0,2.55
M003,Metro Line 3,metro,2025-12-03 14:00:00,2,2,0,1770.0,9860.0,2.74
M004,Metro Line 4,metro,2025-12-03 14:00:00,6,4,0,1900.0,7516.83,2.85
M005,Metro Line 5,metro,2025-12-03 14:00:00,8,6,0,1500.0,7483.75,2.86
M008,Metro Line 8,metro,2025-12-03 14:00:00,3,3,0,1620.0,8592.33,2.72
M009,Metro Line 9,metro,2025-12-03 14:00:00,7,6,0,1705.71,4990.0,2.91
M010,Metro Line 10,metro,2025-12-03 14:00:00,4,3,0,1290.0,7653.25,21.78
M011,Metro Line 11,metro,2025-12-03 14:00:00,1,1,0,300.0,11000.0,23.14
M013,Metro Line 13,metro,2025-12-03 14:00:00,4,4,0,540.0,8695.0,5.66
M015,Metro Line 15,metro,2025-12-03 14:00:00,5,4,0,2004.0,6308.8,6.7
M021,Metro Line 21,metro,2025-12-03 14:00:00,5,4,0,1428.0,7290.6,6.68
M022,Metro Line 22,metro,2025-12-03 14:00:00,4,4,0,1140.0,10208.5,6.78
M023,Metro Line 23,metro,2025-12-03 14:00:00,4,4,0,1050.0,7230.75,2.77
M025,Metro Line 25,metro,2025-12-03 14:00:00,3,3,0,1100.0,7288.33,2.43
M026,Metro Line 26,metro,2025-12-03 14:00:00,3,2,0,1380.0,8655.33,3.36
M027,Metro Line 27,metro,2025-12-03 14:00:00,7,5,0,1928.57,8608.43,21.65
M028,Metro Line 28,metro,2025-12-03 14:00:00,5,5,0,1848.0,7351.4,21.48
M033,Metro Line 33,metro,2025-12-03 14:00:00,4,2,0,1425.0,6433.25,2.79
M034,Metro Line 34,metro,2025-12-03 14:00:00,1,1,0,2280.0,6120.0,23.25
M036,Metro Line 36,metro,2025-12-03 14:00:00,1,0,0,480.0,5054.0,2.82
M040,Metro Line 40,metro,2025-12-03 14:00:00,3,3,0,1200.0,6868.67,6.32
T002,Tram Line 2,tram,2025-12-03 14:00:00,2,2,0,1890.0,6026.0,2.74
T007,Tram Line 7,tram,2025-12-03 14:00:00,1,1,0,1260.0,12285.0,2.48
T012,Tram Line 12,tram,2025-12-03 14:00:00,9,9,0,1726.67,7991.22,21.78
T019,Tram Line 19,tram,2025-12-03 14:00:00,3,3,0,1020.0,8809.33,2.42
T020,Tram Line 20,tram,2025-12-03 14:00:00,6,6,0,1310.0,7779.67,23.78
T032,Tram Line 32,tram,2025-12-03 14:00:00,6,6,0,1610.0,9437.33,6.56
T035,Tram Line 35,tram,2025-12-03 14:00:00,2,2,0,2220.0,5958.0,22.47
T038,Tram Line 38,tram,2025-12-03 14:00:00,1,1,0,420.0,3780.0,3.38
T039,Tram Line 39,tram,2025-12-03 14:00:00,5,5,0,1560.0,6754.4,19.38
B006,Bus Line 6,bus,2025-12-03 13:00:00,3,2,0,1420.0,11619.67,7.12
B014,Bus Line 14,bus,2025-12-03 13:00:00,4,4,0,1785.0,7046.5,2.25
B016,Bus Line 16,bus,2025-12-03 13:00:00,3,3,0,2220.0,8499.67,2.63
B017,Bus Line 17,bus,2025-12-03 13:00:00,4,4,0,2265.0,3449.25,19.74
B018,Bus Line 18,bus,2025-12-03 13:00:00,2,2,0,1470.0,5460.0,2.93
B024,Bus Line 24,bus,2025-12-03 13:00:00,3,3,0,2000.0,7936.33,7.01
B029,Bus Line 29,bus,2025-12-03 13:00:00,5,5,0,1284.0,6708.8,24.36
B030,Bus Line 30,bus,2025-12-03 13:00:00,8,8,0,1380.0,5873.12,6.82
B031,Bus Line 31,bus,2025-12-03 13:00:00,5,5,0,1296.0,8517.6,2.47
B037,Bus Line 37,bus,2025-12-03 13:00:00,5,4,0,1308.0,6923.6,6.63
M001,Metro Line 1,metro,2025-12-03 13:00:00,5,3,0,1140.0,7491.2,3.22
M003,Metro Line 3,metro,2025-12-03 13:00:00,2,2,0,1320.0,5094.0,3.29
M004,Metro Line 4,metro,2025-12-03 13:00:00,5,5,0,1548.0,5720.8,2.49
M005,Metro Line 5,metro,2025-12-03 13:00:00,4,3,0,1875.0,7792.5,2.97
M008,Metro Line 8,metro,2025-12-03 13:00:00,2,2,0,1530.0,4807.5,2.83
M009,Metro Line 9,metro,2025-12-03 13:00:00,3,3,0,2120.0,4806.67,2.44
M010,Metro Line 10,metro,2025-12-03 13:00:00,2,2,0,1320.0,3310.5,19.0
M011,Metro Line 11,metro,2025-12-03 13:00:00,1,1,0,720.0,4960.0,25.3
M013,Metro Line 13,metro,2025-12-03 13:00:00,2,2,0,930.0,8538.5,6.87
M015,Metro Line 15,metro,2025-12-03 13:00:00,2,2,0,2040.0,8220.5,7.21
M021,Metro Line 21,metro,2025-12-03 13:00:00,4,4,0,1155.0,7845.25,6.15
M022,Metro Line 22,metro,2025-12-03 13:00:00,4,3,0,1830.0,8581.75,6.74
M023,Metro Line 23,metro,2025-12-03 13:00:00,2,1,0,1470.0,7505.0,2.7
M025,Metro Line 25,metro,2025-12-03 13:00:00,7,7,0,1457.14,5377.71,3.12
M026,Metro Line 26,metro,2025-12-03 13:00:00,1,1,0,840.0,10455.0,3.21
M027,Metro Line 27,metro,2025-12-03 13:00:00,2,2,0,1920.0,3629.0,22.88
M028,Metro Line 28,metro,2025-12-03 13:00:00,8,7,0,1447.5,7757.88,22.83
M033,Metro Line 33,metro,2025-12-03 13:00:00,8,6,0,1650.0,5389.5,2.56
M034,Metro Line 34,metro,2025-12-03 13:00:00,2,2,0,1230.0,5818.0,21.4
M036,Metro Line 36,metro,2025-12-03 13:00:00,5,4,0,2112.0,8313.0,2.64
M040,Metro Line 40,metro,2025-12-03 13:00:00,7,6,0,1834.29,5964.14,6.91
T002,Tram Line 2,tram,2025-12-03 13:00:00,3,3,0,1700.0,5714.67,3.15
T007,Tram Line 7,tram,2025-12-03 13:00:00,6,6,0,1750.0,7453.0,3.05
T012,Tram Line 12,tram,2025-12-03 13:00:00,5,4,0,1152.0,5922.0,18.3
T019,Tram Line 19,tram,2025-12-03 13:00:00,3,3,0,1760.0,5842.67,3.18
T020,Tram Line 20,tram,2025-12-03 13:00:00,2,2,0,1830.0,8005.0,25.51
T032,Tram Line 32,tram,2025-12-03 13:00:00,5,5,0,1392.0,6808.0,5.9
T035,Tram Line 35,tram,2025-12-03 13:00:00,6,4,0,1270.0,10877.17,18.07
T038,Tram Line 38,tram,2025-12-03 13:00:00,2,0,0,420.0,7609.5,2.45
T039,Tram Line 39,tram,2025-12-03 13:00:00,6,6,0,1540.0,5105.67,23.01
B006,Bus Line 6,bus,2025-12-03 12:00:00,4,4,0,1890.0,9068.25,6.45
B014,Bus Line 14,bus,2025-12-03 12:00:00,6,6,0,1970.0,6761.67,2.8
B016,Bus Line 16,bus,2025-12-03 12:00:00,3,3,0,1360.0,7855.33,3.08
B017,Bus Line 17,bus,2025-12-03 12:00:00,2,2,0,2100.0,7180.5,22.81
B018,Bus Line 18,bus,2025-12-03 12:00:00,2,1,0,1740.0,10649.0,2.65
B024,Bus Line 24,bus,2025-12-03 12:00:00,5,5,0,1668.0,8521.6,6.81
B029,Bus Line 29,bus,2025-12-03 12:00:00,3,3,0,1560.0,9139.0,22.26
B030,Bus Line 30,bus,2025-12-03 12:00:00,4,4,0,1425.0,6856.0,6.38
B031,Bus Line 31,bus,2025-12-03 12:00:00,7,6,0,1234.29,6072.71,2.54
B037,Bus Line 37,bus,2025-12-03 12:00:00,5,3,0,1056.0,10498.6,6.2
M001,Metro Line 1,metro,2025-12-03 12:00:00,4,3,0,1215.0,8980.0,2.37
M003,Metro Line 3,metro,2025-12-03 12:00:00,4,4,0,1995.0,6622.0,3.13
M004,Metro Line 4,metro,2025-12-03 12:00:00,6,6,0,730.0,6776.33,3.01
M005,Metro Line 5,metro,2025-12-03 12:00:00,3,2,0,1700.0,10580.33,2.61
M008,Metro Line 8,metro,2025-12-03 12:00:00,5,4,0,1272.0,6712.2,2.37
M009,Metro Line 9,metro,2025-12-03 12:00:00,6,5,0,1560.0,8948.33,3.02
M010,Metro Line 10,metro,2025-12-03 12:00:00,4,4,0,1455.0,8691.25,20.89
M011,Metro Line 11,metro,2025-12-03 12:00:00,9,9,0,1893.33,8813.67,22.6
M013,Metro Line 13,metro,2025-12-03 12:00:00,4,3,0,1050.0,10799.25,5.27
M015,Metro Line 15,metro,2025-12-03 12:00:00,1,1,0,2040.0,6296.0,7.3
M021,Metro Line 21,metro,2025-12-03 12:00:00,5,4,0,948.0,7533.8,6.5
M022,Metro Line 22,metro,2025-12-03 12:00:00,6,5,0,1200.0,10398.5,6.73
M023,Metro Line 23,metro,2025-12-03 12:00:00,4,4,0,1665.0,5521.0,2.87
M025,Metro Line 25,metro,2025-12-03 12:00:00,8,8,0,1792.5,7550.12,2.76
M026,Metro Line 26,metro,2025-12-03 12:00:00,2,2,0,2430.0,4136.0,2.29
M027,Metro Line 27,metro,2025-12-03 12:00:00,4,4,0,1995.0,5387.0,19.76
M028,Metro Line 28,metro,2025-12-03 12:00:00,3,3,0,1820.0,9072.67,24.91
M033,Metro Line 33,metro,2025-12-03 12:00:00,7,7,0,1140.0,5356.43,3.04
